img,name,name_retail,name_scientific,price,desc_ar,desc_en
data/medicine/10534.png,"هيرجلوب لوشن2%60 مل
                ", Hairoglobe 2% lotion 60 ml - هيرجلوب لوشن2%60 مل, Minoxidil,"                                  25.20 جنيها
                                                  
                ","يحتوي محل Hairoglobe على مينوكسيديل ، الموضح لعلاج الصلع الأندروجيني عند الرجال والنساء الذين تتراوح أعمارهم بين 18 و 65.,
,
,
حول ناهض مينوكسيديلا البوتاسيوم قناة ، عابر المباشر المفعول ، منبه نمو الشعر ، في ثعلبة الذكورة. ميسمانية عمل مينوكسيليمينوكسيديل يعمل بتفعيل pghs 1 (البروستاغلاندين endoperoxide synthase-1) الذي يساعد على تعزيز نمو الشعر. يزيد من حجم الجريب وينتج أعمدة شعر أكثر كثافة ويحفز ويطيل طور التنامي لدورة الشعر. هذا سوف يؤدي إلى فترة أطول وزيادة عدد hairs.indications minoxidil1. الحاصة البقعية 2. الحاصة الأندروجينية","Hairoglobe solution contains minoxidil,indicated for the treatment of alopecia androgenetica in men and women aged between 18 and 65.,
,
,
About minoxidila potassium channel agonist,direct-acting vasodilator, hair- growth stimulant,in androgenic alopecia.mechanism of action of minoxidilminoxidil works by activating pghs 1 (prostaglandin endoperoxide synthase-1) which helps promote hair growth. it enhances follicular size and results in thicker hair shafts and stimulates and prolongs the anagen phase of the hair cycle. this will results in longer and increased number of hairs.indications for minoxidil1. alopecia areata 2. androgenic alopecia"
data/medicine/10075.png,"هوبفورهيب 400 ملجرام 28 قرص
                ", Hopforhep 400mg 28 tablets - هوبفورهيب 400 ملجرام 28 قرص, Sofosbuvir,"                                  900.00 جنيها
                                                  
                ","Hopforhep هو دواء جديد متقدم لعلاج المرضى الذين يعانون من التهاب الكبد المزمن C. Sofosbuvir هو عامل مضاد للفيروسات يعمل مباشرة ويتداخل مع دورة حياة HCV ، ويمنع تضاعف الفيروس ، ويسمح بمعالجة معظم المرضى بنجاح دون استخدام peginterferon an injectable المخدرات مع الآثار الجانبية الشديدة.,
,
,
الاستطبابات والاستخدامات: هو عبارة عن مثبط بوليمراز تناسلي ncleotide analog ns5b nucleotide موضح لعلاج عدوى التهاب الكبد المزمن cc (chc) كعنصر مكون من نظام علاجي مضاد للفيروسات. * تم تأسيس فعالية في موضوعات ذات نمط وراثي hcv عدوى 1 أو 2 أو 3 أو 4 ، بما في ذلك المصابين بسرطانة خلايا الكبد التي تلبي معايير ميلان (في انتظار زراعة الكبد) وتلك المصابة بالعدوى المشتركة hcv / hiv-1. * الجرعة والإدارة: * قرص واحد 400 ميلي غرام يؤخذ مرة واحدة يوميًا مع أو بدون * ينبغي أن تستخدم في تركيبة مع ريبافيرين أو بالاشتراك مع مضاد للفيروسات مضاد للفيروسات والريبافيرين لعلاج العلاج المركب chc.recommended: hcv أحادية المصابة و hcv / hiv-1 co-infection treatment durationgenotype 1 or 4 sovaldi + peg- interferon alfa + ribavirin 12 weeksgenotype 2 so","Hopforhep is a breakthrough new medication for the treatment of patients with chronic hepatitis C.,
Sofosbuvir is a direct-acting antiviral agent and interferes with the HCV lifecycle, restraining the viral replication, allows most patients to be treated successfully without the use of peginterferon an injectable drug with severe side effects.,
,
,
Indications and usage:it is a hepatitis c virus (hcv) nucleotide analog ns5b polymerase inhibitor indicated for the treatment of chronic hepatitis c (chc) infection as a component of a combination antiviral treatment regimen.*efficacy has been established in subjects with hcv genotype 1, 2, 3 or 4 infection, including those with hepatocellular carcinoma meeting milan criteria (awaiting liver transplantation) and those with hcv/hiv-1 co-infection.*dosage and administration:*  one 400 mg tablet taken once daily with or without food.*  should be used in combination with ribavirin or in combination with pegylated interferon and ribavirin for the treatment of chc.recommended combination therapy:hcv mono-infected and hcv/hiv-1 co-infected  treatment  durationgenotype 1 or 4  sovaldi + peg-interferon alfa + ribavirin   12 weeksgenotype 2  so"
data/medicine/6479.png,"هيدروكورتيزون صوديوم ١٠٠ مجم
                ", Hydrocortisone sodium succinate 100mg i.v./i.m.vial - هيدروكورتيزون صوديوم ١٠٠ مجم, Hydrocortisone sodium succinate,"                                  13.00 جنيها
                                                  
                ",حول هيدروكورتيزونز النظامية جلايكورتيكود الاصطناعية ، ومضاد للالتهابات من العمل من هيدروكورتيزون المخدرات يمارس العمل الدوائي لها عن طريق اختراق والارتباط لبروتين مستقبل سيتوبلازم ويسبب تغير هيكلي في مجمع مستقبلات الستيرويد. هذا التغيير الهيكلي يسمح للهجرة في النواة ومن ثم الارتباط بمواقع محددة على الحمض النووي الذي يؤدي إلى النسخ من m-rna محددة والتي تنظم في نهاية المطاف البروتين التوليف. يمارس كلا من إجراءات جلايكورتيكود والقشرة المعدنية. يمارس الدواء إجراءات مضادة للالتهاب والمناعة على النحو التالي: - 1) يحث على الكوليسترول في الضامة ، البطانة ، والخلايا الليفية التي تثبط phospholipase a2 وبالتالي تقلل إنتاج البروستاجلاندين ، leukotriens (lt) ، وعامل تنشيط الصفائح الدموية ، 2) يسبب سلبي تنظيم الجينات للسيتوكينات في الضامة والخلايا البطانية والخلايا الليمفاوية وبالتالي يقلل من إنتاج الإنترلوكينات (il-1، il-2، il-3،,"About hydrocortisonesystemic synthetic glucocorticoid, anti-inflammatorymechanism of action of hydrocortisonethe drug exerts it`s pharmacological action by penetrating and binding to cytoplasmic receptor protein and causes a structural change in steroid receptor complex. this structural change allows it`s migration in to the nucleus and then binding to specific sites on the dna which leads to transcription of specific m-rna and which ultimately regulates protein synthesis. it exerts both glucocorticoid and mineralocorticoid actions. the drug exerts anti-inflammatory and immunosuppressant actions as follows: - 1) induce lipocortins in macrophages, endothelium, and fibroblasts which inhibits phospholipase a2 and thus decreases the production of prostaglandins, leukotriens (lt), and platelet activating factor, 2) causes negative regulation of genes for cytokines in macrophages, endothelial cells and lymphocytes and thus decreases the production of interleukins (il-1, il-2, il-3,"
data/medicine/4591.png,"هير ستايبل تونيك للشعر 100مل
                ", Hair stabil hair tonic 100ml - هير ستايبل تونيك للشعر 100مل, Piroctone olamine+extrapone-5-special,"                                  39.00 جنيها
                                                  
                ",يتكون شامبو Stabil الشعر من مستخلصات طبيعية ، ويحتوي على piroctone olamine ومستخلصات زيتية هندية ، وهي صيغة غنية كاملة لسقوط الشعر ضد القشرة.,"Hair Stabil shampoo is formulated from natural extracts,it contains piroctone olamine and indian oil extracts,a complete rich formula for hair fall anti-dandruff."
data/medicine/8154.png,"نيوميكسدين قطرات للعين والأذن
                ", Neo-myxidine eye/ear drops - نيوميكسدين قطرات للعين والأذن, Gramicidin+neomycin+polymyxin,"                                  5.50 جنيها
                                                  
                ","تكوين,
,
كل 1 مل يحتوي على:,
نيومايسين (مثل سلفات) .......... 1.75 ملغ,
Polymyxin B sulphate .............. 5000 I.U.,
Gramicidin ................................ 0.025 mg,
حافظة:,
Benzalkonium chloride ........... 0.04 mg,
,
مؤشرات العلاجية,
,
عين:,
علاج التهابات العين السطحية ، التي تسببها الكائنات الحية الدقيقة عرضة ، مثل التهاب الملتحمة ، التهاب القرنية ، التهاب القرنية والتهاب القرنية ، قرحة القرنية ، التهاب الجفن ، والتهاب الجفن blepharoconctivitis.,
الأذن:,
الالتهابات البكتيرية في الالتهاب الحاد في الأذن الخارجية والسماعة السمعية (التهاب الأذن الخارجية) ، والتهاب الأذن الوسطى الحاد والمزمن ، وعمليات جراحية ما بعد الجذور ، والتقيح بعد عملية الطِفْر.,
,
الجرعة و الإدارة,
,
عين:,
1-2 قطرات كل 4 ساعات. يمكن زيادة الجرعة إلى نقطتين كل ساعة في حالة الإصابة الشديدة.,
الأذن:,
ما لم ينص على خلاف ذلك ، 1-2 قطرات في الأذن كل 4 ساعات.,
يجب استخدام NEO-MYXIDIN فقط خلال شهر واحد بعد الفتح.,
,
موانع,
,
فرط الحساسية للمنتج.,
,
المحاذير والإحتياطات,
,
كما هو الحال مع المضادات الحيوية الأخرى ، قد يؤدي العلاج المطول إلى حدوث عدوى بالكائنات غير الحساسة ، بما في ذلك الفطريات.,
يجب استخدام NEO-MYXIDIN بحذر في:,
طبلة الأذن المثقبة وحالات طويلة الأمد من التهاب الأذن الوسطى المزمن بسبب إمكانية التسمم الأذيني.,
الحمل والرضاعة.,
يجب إزالة العدسات اللاصقة قبل إعطاء الدواء ويمكن إعادة إدخالها بعد 15 دقيقة من المعالجة.,
,
تأثيرات غير مرغوبة,
,
قد يحدث تهيج عابر وحرق ولاذع وحكة وتورم واحمرار في الملتحمة.,
,
الخصائص الدوائية,
,
NEO-MYXIDIN هو مزيج من ثلاثة المضادات الحيوية التي تغطي مجموعة واسعة من الكائنات الحية إيجابية الغرام والسلبية الغرام بما في ذلك المكورات العنقودية الذهبية ، العقدية الرئوية ، Escherichia coli ، الزائفة الزنجارية ، الهيموفيلس الأنفلونزا ، النيسرية ، Klebsiella ، Proteus و Enterobactar الأنواع.,
,
تخزين,
,
تخزين في درجة حرارة 15 درجة مئوية 25 درجة مئوية.,
,
التعبئة والتغليف,
,
NEO-MYXIDIN Eye / Ear Drops: 5 مل زجاجة قطارة بلاستيكية.","Composition,
,
Each 1 ml contains: ,
Neomycin (as sulphate) .......... 1.75 mg ,
Polymyxin B sulphate .............. 5000 I.U. ,
Gramicidin ................................ 0.025 mg ,
Preservative:,
Benzalkonium chloride ........... 0.04 mg ,
,
Therapeutic Indications,
,
Eye: ,
Treatment of superficial ocular infections, caused by susceptible micro-organisms, such as conjunctivitis, keratitis, keratoconjunctivitis, corneal ulcers, blepharitis, and blepharoconjunctivitis. ,
Ear: ,
Bacterial infections in acute inflammation of the external ear and the auditory meatus (otitis externa), acute and chronic otitis media, post radical operations, and suppuration after tympanoplasty. ,
,
Dosage and Administration,
,
Eye: ,
1-2 drops every 4 hours; dosage may be increased to 2 drops every hour in case of severe infection. ,
Ear: ,
Unless otherwise prescribed, 1-2 drops into the ear every 4 hours. ,
NEO-MYXIDIN should be used only during one month after opening. ,
,
Contraindications,
,
Hypersensitivity to the product. ,
,
Warnings and Precautions,
,
As with other antibiotics, prolonged therapy may result in superinfection with nonsusceptible organisms, including fungi. ,
NEO-MYXIDIN should be used with caution in: ,
Perforated ear drum and long-standing cases of chronic otitis media because of the possibility of ototoxicity. ,
Pregnancy and lactation. ,
Contact lenses should be removed prior to administration of the drug and may be reinserted 15 minutes following administration. ,
,
Undesirable Effects,
,
Transient irritation, burning, stinging, itching, swelling, and conjunctival erythema may occur. ,
,
Pharmacological Properties,
,
NEO-MYXIDIN is a combination of three antibiotics covering a wide range of Gram-positive and Gram-negative organisms including Staphylococcus aureus, Streptococcus pneumoniae, Escherichia coli, Pseudomonas aeruginosa, Hemophilus influenzae, Neisseria, Klebsiella, Proteus and Enterobactar species. ,
,
Storage,
,
Store at a temperature 15°C-25°C. ,
,
Packaging,
,
NEO-MYXIDIN Eye/Ear Drops: 5 ml Plastic dropper bottle."
data/medicine/7266.png,"هيباتون ١٠٠ مجم أقراص
                ", Hepaton 100mg 20 tab - هيباتون ١٠٠ مجم أقراص, Thiazolidine,"                                  6.90 جنيها
                                                  
                ","هيبـــاتون,
(أقـــراص),
التركيب:,
كل قرص يحتوى على :,
ثيازوليدين - 4 - حمض كاربوكسيليك ..................... 100 مجم.,
,
الخواص:,
تعمل مادة ثيازوليدين - 4 - حمض كاربوكسيليك على حمـــاية الكــبد و تجـديد نشـاطـه ، و ذلك بتنشيـط العمـليــات الأيضية لخلايا الكبد عن طـريق تـزويـدها بمجمـوعة سـلفهيـدريل الـلازمة لمسـاعدة الكـبد على التخلص من السموم و على أداء وظائفه الفسيولوجية الطبيعية.,
,
دواعى الإستعمال:,
كـعلاج مسـاعد في أمـراض الكـبد الحـادة و المـزمنـة مثل التليف و قصــور وظائف الكبد و الالتهاب الكبدي.,
,
الجرعـة:,
2 قرص 2 - 3 مرات يومياً قبل الطعام لمدة 4 - 8 أسابيع .,
الجرعة الإستمرارية: قرص مرتين يوميا قبل الإفطار و قبل العشاء .,
,
ملحوظة:,
لا ينصح بإعطاء المستحضر للأطفال أقل من 6 سنوات لحساسيتهم للجرعات الكبيرة منه.,
,
الحفظ:,
حفظ عند درجة حرارة لا تزيد عن 30°م.,
يحفظ الدواء بعيداً عن متناول الأطفــــــال.,
,
العبوة:,
علبة تحتوى على 20 قرص.","Hepaton,
(Tablets),
Hepaton TabletsComposition:,
Each tablet contains:,
Thiazolidine- 4- Carboxylic Acid.........................100 mg.,
Properties:,
Thiazolidine- 4- Carboxylic Acid is a hepato - protective and regenerative agent, which promotes liver cell metabolism acting as a sulfhydril group donor to aid the liver detoxification mechanism and to support normal liver functions.,
,
Indications:,
Adjuvant therapy in acute and chronic liver diseases such as cirrhosis, hepatic insufficiency and hepatitis.,
,
Dosage:,
2 tablets.............................2 - 3 times daily before meals for 4 - 8 weeks,
Maintenance:1 tablet.......... 2 times daily before breakfast and dinner.,
,
Precaution:,
It is not advisable to administer to children below 6 years of age, as they are particularly sensitive to,
overdose.,
,
Storage:,
Keep at temperature not exceeding 30°C.,
Keep out of reach of children.,
,
Packing:,
Box of 20 tablets."
data/medicine/4592.png,"هير ستايبل شامبو 100مل
                ", Hair stabil hair shampoo 100ml - هير ستايبل شامبو 100مل, Piroctone olamine+extrapone-5-special,"                                  30.00 جنيها
                                                  
                ",شامبو الشعر شامبو الشعر يحتوي على الكولاجين المتحرك بالماء ، وهو خليط من المستخلصات النباتية والعامل المضاد للقشرة Octopirox أو Piroctone Olamine. المشط...,"HAIR STABIL SHAMPOO HAIR STABIL SHAMPOO contains the animal hydrolysed collagen, a mixture of plant extracts and the anti-dandruff agent Octopirox or Piroctone Olamine. The comb..."
data/medicine/228.png,"نيورجلوبنتين ١٠٠ مجم ٣٠ كبسولة
                ", Neuroglopentin 100mg 30 hard gelatin capsule - نيورجلوبنتين ١٠٠ مجم ٣٠ كبسولة, Gabapentin,"                                  28.50 جنيها
                                                  
                ",حول gabapentina gaba analogue، anticonvulsant، mood stabilizer.mechanism of action of gabapentingabapentin is a gaba derivative and bounds to lipophilic molecule. آلية العمل من جابابنتين ليست معروفة بالضبط. أنه يعبر حاجز الدم في الدماغ ويعزز إطلاق gaba.indications ل gabapentin1.antiepileptic (علاج النوبة الجزئية) 2. علاج جرعات الألم الاعتلال العصبي النموذجي ل gabapentinadult: الجرعة الأولية: 300 ملغ / يوم زيادة الجرعة بمقدار 300 ملغ / يوم من أجل التالي 2 يوم (حتى 900 ملغ / يوم في 3 جرعات مقسمة). بعد ذلك زيادة الجرعة حتى يتم الحصول على استجابة علاجية كافية. جرعة الصيانة: 900-1800 ملغ / يوم في 3 جرعات مقسمة الجرعة القصوى: 3.6 جم / يوم للأطفال فوق 12 سنة: 10 مغ / كغ / يوم في 3 جرعات مقسمة ، ثم زيادة الجرعة تدريجيا حتى يتم الحصول على استجابة علاجية كافية.,"About gabapentina gaba analogue, anticonvulsant, mood stabilizer.mechanism of action of gabapentingabapentin is a gaba derivative and it bounds to lipophilic molecule. the mechanism of action of gabapentin is not exactly known. it crosses blood brain barrier and enhances release of gaba.indications for gabapentin1.antiepileptic(treatment of partial seizure) 2.treatment of neuropathic pain typical dosage for gabapentinadult: initial dose: 300 mg / day increase the dose by 300 mg/day for next 2 days (up to 900 mg / day in 3 divided doses). thereafter increase the dose until sufficient therapeutic response is obtained. maintenance dose: 900-1800mg /day in 3 divided doses maximum dose: 3.6 g /day children above 12 years: 10mg / kg / day in 3 divided doses, then gradually increase the dose until sufficient therapeutic response is obtained."
data/medicine/11351.png,"نيوبرونشوفان ١٢٥ مل
                ", Neo-bronchophane 125ml syrup - نيوبرونشوفان ١٢٥ مل, Diphenhydramine+guaifenesin+oxeladine,"                                  9.00 جنيها
                                                  
                ","تكوين,
كل 100 مل يحتوي على:,
غايفينيزين ................................................. ....................................... 1 غرام,
ديفينهيدرامين هيدروكلوريد ................................................ .. 100 ملغ,
سترات أوكسيلادين ................................................ .............................. 200 ملغ,
المكونات غير النشطة: فوسفات الصوديوم لا مائي لا مائي ، وحمض الستريك لا مائي ، والسكروز ، والسوربيتول 70 ٪ ، بنزوات الصوديوم ، FDC الأصفر رقم 6 ، السكرين الصوديوم ، نكهة الخوخ ، البروبيلين غليكول ، والمياه النقية.,
,
مؤشرات العلاجية,
التهاب القصبات الحاد والمزمن ، والتهاب الشعب الهوائية الربو ونزلات البرد المرتبطة بالسعال.,
,
الجرعة و الإدارة,
الكبار: 1 ملعقة طعام 3-4 مرات يومياً.,
الأطفال فوق 6 سنوات: ½ -1 ملعقة صغيرة 3-4 مرات يومياً.,
الجرعة الزائدة العلاج:,
إذا تم استهلاك الجرعة الزائدة مؤخرًا ، فيجب إفراغ المعدة ، وقد تُجرَى المضاهاة إذا كان المريض في حالة تأهب ، ولا توجد أعراض للسمية. يمكن إعطاء الفحم المنشط. يمكن السيطرة على التشنجات مع الديازيبام ثم العلاج الكامل كما داعمة وأعراض للسيطرة على التنفس ، و hyperpyrexia وانخفاض ضغط الدم.,
,
موانع,
فرط الحساسية لأي من مكونات الدواء.,
المرضى الذين يعانون من البورفيريا الحادة.,
الخدج أو الولدان.,
هو بطلان NEO-BRONCHOPHANE في الأطفال أقل من عامين ، وعدم اتخاذها مع الأطفال أقل من 6 سنوات دون إشراف طبي.,
,
المحاذير والإحتياطات,
نظرًا لمحتوى مادة ديفينهيدرامين ، قد يسبب NEO-BRONCHOPHANE بعض النعاس ، لذا يجب على المرضى المتأثرين عدم قيادة السيارة أو تشغيل الآلات. يجب على المرضى عدم تناول المشروبات الكحولية مع NEO-BRONCHOPHANE.,
يجب استخدام NEO-BRONCHOPHANE بعناية في حالات الجلوكوما ذات الزاوية المغلقة أو احتباس البول أو تضخم البروستاتا أو الصرع.,
,
الحمل والرضاعة,
فمن الأفضل عدم التوصية NEO-BRONCHOPHANE في حالات الحمل ، وخاصة في الأشهر الثلاثة الأولى وفي الرضاعة.,
,
تأثيرات غير مرغوبة,
قد يسبب عدم ارتياح الجهاز الهضمي.,
قد يسبب بعض اكتئاب الجهاز العصبي المركزي.,
قد يعطي بعض الآثار antimuscarinic مثل عدم وضوح الرؤية وصعوبة البول أو الاحتفاظ.","Composition,
Each 100 ml contains:,
Guaiphenesin ........................................................................................ 1 g ,
Diphenhydramine hydrochloride .................................................. 100 mg ,
Oxeladin citrate .............................................................................. 200 mg ,
Inactive ingredients: Sodium phosphate dibasic anhydrous, citric acid anhydrous, sucrose, sorbitol 70 %, sodium benzoate, FDC Yellow No. 6, saccharin sodium, peach flavour, propylene glycol, purified water.,
,
Therapeutic Indications,
Acute and chronic bronchitis, asthmatic bronchitis and common cold associated with cough.,
,
Dosage and Administration,
Adults: 1 tablespoonful 3-4 times daily. ,
Children over 6 years: ½ -1 teaspoonful 3-4 times daily. ,
Overdosage treatment: ,
If the overdose is recently consumed, the stomach should be emptied, emetics may be tried if the patient is alert and there are no symptoms of toxicity. Activated charcoal can be given. Convulsions can be controlled with diazepam then complete treatment as supportive and symptomatic to control respiration, hyperpyrexia and reduced blood pressure.,
,
Contraindications,
Hypersensitivity to any of the components of the drug. ,
Patients with acute porphyria. ,
Premature infants or neonates. ,
NEO-BRONCHOPHANE is contraindicated in children less than 2 years, and not to be taken with children less than 6 years without medical supervision.,
,
Warnings and Precautions,
Due to its diphenhydramine content, NEO-BRONCHOPHANE may cause some drowsiness, patients so affected should not drive or operate machinery . Patients should not consume alcoholic drinks with NEO-BRONCHOPHANE. ,
NEO-BRONCHOPHANE should be used with care in cases of closed angle glaucoma, urinary retention, prostatic hypertrophy or epilepsy.,
,
Pregnancy and Lactation,
It is better not to recommend NEO-BRONCHOPHANE in cases of pregnancy, especially in the first trimester and and in lactation.,
,
Undesirable Effects,
It may cause gastrointestinal discomfort. ,
It may cause some CNS depression. ,
It may give some antimuscarinic effects such as blurred vision and urinary difficulty or retention."
data/medicine/4462.png,"نيل 15 لوشن للعناية بالاظافر
                ", Nail 15 topical lotion 15ml - نيل 15 لوشن للعناية بالاظافر, Kerasol+vitamin e+panthenol+urea+lactic acid+castor oil+emollients,"                                  30.00 جنيها
                                                  
                ",يحتوي Nail 15 على 15 مكونًا نشطًا للأظافر الصحية القوية والمحمية ، وهو مناسب للأظافر الصفراء غير المشققة ويساعد على نموها وحمايتها وحيويتها.,"Nail 15 contains 15 active ingredients for strong and protected healthy nails, suitable for unhealthy, cracked, yellow nails, helps its growth,protection and vitality."
data/medicine/13275.png,"نيكسيكور 20 مجم 20 قرص
                ", Nexicure 20mg 20 f.c. tab - نيكسيكور 20 مجم 20 قرص, Esomeprazole,"                                  52.66 جنيها
                                                  
                ","مثبط مضخة البروتون Esomeprazolea ، ومضاد القرحة ، والأدوية المضادة للإفراز. ,
آلية عمل esomeprazoleesomeprazole هو مضاد للأوميبرازول وهو مثبط لمضخة البروتون.,
إنه دواء أولي.,
بعد تناوله ينتشر في الخلية الجدارية للمعدة ويتراكم في القنوات الإفرازية,
في الوسط الحمضي يتحول إيزوميبرازول إلى سلفيناميد.,
يتفاعل هذا السلفيناميد تساهميًا مع مجموعة sulfhydryl (sh) في مضخة البروتون (h + k + atpase) ويمنع تبادل k خارج الخلية لأيون h + داخل الخلايا.,
يثبط إيزوميبرازول نشاط مضخات البروتون بشكل لا رجعة فيه ويقلل إفراز حمض المعدة.,
بالمقارنة مع أوميبرازول ، ينتج إيزوميبرازول تحكمًا أفضل في الحموضة داخل المعدة في أمراض الجزر المعدي المريئي.,
وهو فعال مثل أوميبرازول في حالات مرضية أخرى,
,
1- قرحة المعدة,
,
2- مرض الجزر المعدي المريئي,
,
3- التهاب المريء,
,
4. ذكر المصاحبة القرحة","Esomeprazolea proton pump inhibitor, substituted benzimidazole, antiulcer, antisecretory drug.mechanism of action of esomeprazoleesomeprazole is the s enantiomer of omeprazole and is a proton pump inhibitor.,
it is a prodrug.,
after administration it diffuses in to the parietal cell of the stomach and accumulates in the secretory canaliculi.,
in the acidic medium esomeprazole is converted to sulfenamide.,
this sulfenamide covalently interacts with sulfhydryl (sh) group in the proton pump (h+ k+atpase) and inhibits the exchange of extracellular k+ for intracellular h+ ion.,
esomeprazole irreversibly inhibits proton pumps activity and decreases gastric acid secretion.,
as compared to omeprazole, esomeprazole produces better control of intragastric acidity in gastroesophageal reflux diseases.,
it is as effective as omeprazole in other disease condition.indications for esomeprazole,
,
1.gastric ulcer ,
,
2.gastroesophageal reflux disease ,
,
3.oesophagitis ,
,
4.nsaid associated ulcerat"
